id_gatto,eta_mesi,razza,sesso,peso_nascita_kg,lunghezza_cm,altezza_spalla_cm,attivita_giornaliera,quantita_cibo_giorno_g,tipo_cibo,pelo_lungo,sterilizzato,temperatura_media_zona,vive_interno,peso_adulto_kg
4291,64,Bengala,Femmina,0.13,42.1,28.8,3.9,110.9,Secco,0,0,19.9,0,5.97
4292,72,Maine Coon,Maschio,0.09,55.2,24.2,7.1,117.7,Umido,1,1,22.0,1,6.06
4293,80,Europeo,Maschio,0.07,48.3,23.6,4.8,108.3,Umido,0,0,13.2,1,6.04
4294,50,Siamese,Maschio,0.1,43.8,32.2,4.3,94.3,Misto,0,1,24.4,0,5.55
4295,9,Siamese,Maschio,0.12,51.3,33.9,6.1,108.2,Umido,0,1,17.7,1,4.77
4296,31,Europeo,Maschio,0.14,58.9,29.3,0.5,76.2,Secco,0,1,19.9,0,5.18
4297,32,Persiano,Femmina,0.12,44.9,25.7,3.8,121.7,Misto,1,0,12.0,1,5.08
4298,51,Persiano,Maschio,0.13,55.7,33.7,3.3,54.8,Misto,1,1,6.9,1,5.46
4299,112,Maine Coon,Maschio,0.1,57.7,26.4,2.7,86.8,Secco,1,1,24.1,0,7.56
4300,69,Siamese,Maschio,0.12,54.4,33.7,1.7,74.0,Umido,0,0,17.3,1,5.51
4301,96,Persiano,Maschio,0.12,48.9,26.8,3.7,101.0,Secco,1,1,22.9,0,7.28
4302,111,Persiano,Maschio,0.1,54.6,27.8,5.0,83.2,Umido,1,1,17.1,1,7.54
4303,56,Siamese,Maschio,0.1,42.9,26.1,3.8,136.0,Misto,0,1,13.6,0,6.2
4304,55,Bengala,Maschio,0.12,41.9,27.2,5.2,108.7,Secco,0,1,26.7,0,6.01
4305,11,Persiano,Maschio,0.13,49.7,30.1,4.1,68.2,Misto,1,0,17.6,1,3.56
4306,64,Europeo,Femmina,0.1,47.7,21.7,5.7,38.1,Misto,0,1,18.6,1,5.36
4307,20,Maine Coon,Femmina,0.12,40.6,23.0,3.2,63.6,Secco,1,1,17.1,1,5.09
4308,35,Persiano,Femmina,0.15,40.0,27.8,1.2,93.6,Misto,1,1,10.9,1,5.14
4309,47,Persiano,Maschio,0.11,39.1,30.1,1.6,77.9,Umido,1,1,20.7,0,5.94
4310,106,Bengala,Maschio,0.12,41.9,21.8,3.3,75.1,Secco,0,0,20.1,0,6.87
4311,42,Europeo,Maschio,0.12,50.0,23.1,2.7,70.9,Tonno,0,1,22.5,0,5.12
4312,47,Maine Coon,Femmina,0.12,31.3,18.6,3.1,102.8,Umido,1,1,13.9,0,5.04
4313,106,Persiano,Maschio,0.15,58.9,26.8,5.7,84.8,Umido,1,0,10.1,1,7.23
4314,40,Maine Coon,Maschio,0.13,52.2,24.8,1.7,74.7,Secco,1,1,20.9,1,5.08
4315,92,Siamese,Maschio,0.09,53.5,32.1,6.3,112.5,Umido,0,1,24.5,0,7.31
4316,11,Persiano,Femmina,0.15,46.6,14.1,2.8,116.8,Secco,1,1,10.0,1,4.72
4317,73,Persiano,Femmina,0.13,50.3,31.9,2.1,61.9,Umido,1,0,11.0,1,5.77
4318,23,Siamese,Maschio,0.11,48.9,23.6,3.8,111.2,Secco,0,0,15.2,1,4.3
4319,78,Bengala,Femmina,0.15,54.3,27.2,6.2,90.2,Umido,0,1,10.5,0,6.52
4320,118,Persiano,Maschio,0.1,65.9,35.8,2.9,104.2,Misto,1,1,16.0,1,7.87
4321,34,Maine Coon,Maschio,0.15,59.1,33.4,3.1,99.3,Umido,1,1,19.9,1,5.36
4322,82,Europeo,Femmina,0.12,63.7,25.8,3.2,86.8,Misto,0,1,21.6,1,6.61
4323,64,Maine Coon,Femmina,0.14,45.8,24.9,5.7,92.6,Misto,1,1,20.7,1,6.46
4324,52,Bengala,Femmina,0.18,55.5,25.8,3.3,100.0,Umido,0,1,17.3,1,5.89
4325,22,Europeo,Femmina,0.12,50.7,22.8,4.7,67.5,Umido,0,1,24.4,0,5.03
4326,114,Maine Coon,Maschio,0.12,51.9,23.5,4.2,65.5,Misto,1,0,8.5,1,6.9
4327,101,Maine Coon,Maschio,0.1,48.9,29.9,3.8,129.2,Secco,1,1,12.7,1,7.56
4328,117,Siamese,Femmina,0.12,54.1,27.6,3.3,110.0,Umido,0,1,18.2,1,8.13
4329,27,Bengala,Femmina,0.1,40.3,26.8,7.0,113.8,Misto,0,1,14.2,0,4.92
4330,73,Siamese,Maschio,0.12,42.6,37.2,8.2,93.3,Secco,0,1,17.3,1,6.31
4331,74,Europeo,Maschio,0.18,55.9,28.2,2.7,52.6,Umido,0,1,20.4,1,6.05
4332,42,Siamese,Maschio,0.12,49.4,23.3,2.4,74.2,Secco,0,0,15.2,1,5.03
4333,110,Bengala,Maschio,0.11,56.2,29.1,4.1,96.4,Misto,0,1,15.3,1,6.96
4334,54,Persiano,Femmina,0.12,56.9,28.3,0.6,104.2,Umido,1,1,16.7,0,6.17
4335,18,Persiano,Femmina,0.11,45.4,25.1,4.1,96.8,Secco,1,1,22.4,1,4.61
4336,39,Europeo,Femmina,0.14,54.7,24.1,7.0,103.1,Umido,0,1,21.2,0,4.88
4337,114,Persiano,Maschio,0.12,51.2,22.4,3.1,82.8,Secco,1,1,22.0,1,7.66
4338,91,Siamese,Maschio,0.15,48.9,32.7,5.6,104.2,Secco,0,0,18.8,1,7.08
4339,58,Europeo,Femmina,0.11,50.9,23.4,6.2,74.2,Umido,0,1,18.9,1,5.58
4340,92,Bengala,Femmina,0.11,69.0,36.9,2.7,87.9,Umido,0,1,23.8,1,7.12
4341,56,Europeo,Femmina,0.1,59.6,26.0,4.3,84.0,Umido,0,1,13.7,1,5.32
4342,8,Europeo,Maschio,0.11,53.5,22.8,4.5,117.9,Misto,0,0,23.9,1,3.79
4343,47,Maine Coon,Femmina,0.09,40.1,25.0,5.1,33.1,Umido,1,1,18.9,0,5.26
4344,103,Maine Coon,Maschio,0.08,56.3,30.9,5.2,87.4,Secco,1,1,18.2,1,6.79
4345,37,Europeo,Femmina,0.13,54.4,22.5,5.7,96.4,Umido,0,1,15.5,1,4.93
4346,114,Persiano,Femmina,0.09,71.0,27.3,2.8,48.5,Misto,1,1,24.1,1,7.13
4347,56,Maine Coon,Femmina,0.13,38.8,30.9,4.3,103.4,Misto,1,1,22.2,1,5.69
4348,118,Bengala,Maschio,0.11,61.9,25.8,6.2,89.8,Umido,0,1,11.2,0,8.0
4349,90,Siamese,Maschio,0.14,61.5,32.2,6.4,73.7,Secco,0,1,19.6,0,6.89
4350,51,Maine Coon,Maschio,0.09,53.3,31.7,4.3,109.0,Misto,1,1,14.4,1,6.09
4351,113,Europeo,Maschio,0.13,46.8,34.0,3.2,71.5,Secco,0,1,16.7,1,7.34
4352,26,Persiano,Maschio,0.13,49.4,27.5,5.6,107.4,Misto,1,0,10.4,1,5.04
4353,49,Siamese,Maschio,0.13,52.9,18.4,4.8,93.3,Misto,0,0,18.8,0,5.15
4354,16,Maine Coon,Femmina,0.14,47.8,19.7,4.8,81.4,Secco,1,0,19.0,0,4.75
4355,108,Persiano,Maschio,0.12,51.0,23.6,5.2,70.2,Secco,1,1,19.4,1,7.06
4356,73,Persiano,Femmina,0.07,46.6,26.8,2.6,70.9,Misto,1,0,16.0,1,5.99
4357,6,Persiano,Maschio,0.13,48.8,25.5,5.3,108.2,Secco,1,1,16.6,1,3.86
4358,97,Europeo,Femmina,0.13,50.0,23.9,4.2,111.5,Umido,0,1,8.6,0,7.36
4359,68,Bengala,Femmina,0.12,47.2,27.5,5.7,105.3,Umido,0,1,22.8,1,5.66
4360,29,Persiano,Maschio,0.1,46.9,29.9,4.0,87.4,Misto,1,1,9.1,0,5.34
4361,104,Siamese,Femmina,0.11,56.5,25.2,4.9,103.7,Umido,0,0,20.0,1,6.86
4362,18,Maine Coon,Maschio,0.15,54.1,21.8,4.7,95.7,Misto,1,1,16.9,0,4.41
4363,116,Siamese,Maschio,0.1,48.2,36.7,3.2,74.4,Secco,0,1,20.9,0,7.67
4364,103,Europeo,Maschio,0.09,46.2,25.5,2.6,66.9,Secco,0,0,18.8,0,6.53
4365,16,Europeo,Maschio,0.09,43.9,27.5,5.2,84.1,Umido,0,1,13.1,0,4.7
4366,105,Siamese,Femmina,0.12,42.9,36.4,2.7,72.7,Secco,0,1,20.8,1,7.03
4367,56,Bengala,Maschio,0.15,54.7,21.9,3.5,89.6,Umido,0,1,17.8,0,5.75
4368,22,Europeo,Femmina,0.16,33.2,20.6,3.5,119.1,Misto,0,1,16.9,1,4.5
4369,104,Europeo,Femmina,0.13,60.4,29.0,4.6,94.8,Umido,0,0,19.1,1,6.63
4370,87,Siamese,Femmina,0.1,61.5,29.7,5.0,119.4,Umido,0,1,23.8,1,7.0
4371,109,Europeo,Maschio,0.1,57.7,27.2,1.7,83.4,Secco,0,1,16.2,0,7.27
4372,91,Bengala,Femmina,0.14,41.1,39.4,2.9,82.4,Secco,0,1,19.9,0,6.69
4373,29,Bengala,Maschio,0.15,48.6,29.1,2.8,55.3,Secco,0,1,19.1,1,4.68
4374,24,Bengala,Femmina,0.11,41.8,22.2,3.7,100.2,Umido,0,0,15.9,1,4.99
4375,42,Maine Coon,Maschio,0.15,40.8,20.3,1.0,68.9,Secco,1,1,15.1,0,4.85
4376,108,Bengala,Maschio,0.12,59.9,30.1,5.7,74.2,Misto,0,1,13.0,0,6.87
4377,90,Bengala,Maschio,0.13,59.4,31.7,4.1,67.9,Umido,0,1,20.5,0,7.09
4378,13,Maine Coon,Maschio,0.14,55.3,34.9,3.8,94.7,Umido,1,1,15.0,1,4.56
4379,33,Persiano,Femmina,0.09,46.3,27.0,5.1,78.6,Umido,1,0,11.7,1,4.6
4380,10,Europeo,Femmina,0.13,47.2,24.3,4.8,122.5,Misto,0,1,17.7,0,4.31
4381,22,Bengala,Maschio,0.15,58.9,21.2,4.8,112.0,Misto,0,1,22.9,0,5.2
4382,106,Europeo,Femmina,0.11,70.3,32.2,4.0,77.3,Secco,0,0,23.8,1,7.2
4383,41,Siamese,Maschio,0.1,56.7,32.1,4.2,40.9,Secco,0,1,3.7,1,4.89
4384,24,Europeo,Maschio,0.13,45.0,17.3,5.3,93.0,Umido,0,1,18.6,0,4.68
4385,69,Maine Coon,Femmina,0.12,52.0,28.8,4.8,83.4,Secco,1,1,20.6,0,6.4
4386,96,Europeo,Maschio,0.11,53.4,24.7,6.6,111.0,Misto,0,0,20.4,1,6.7
4387,103,Europeo,Maschio,0.12,60.2,23.4,4.2,88.7,Secco,0,1,17.6,1,7.22
4388,16,Europeo,Maschio,0.09,40.9,34.3,5.0,113.0,Secco,0,1,26.0,1,4.71
4389,59,Persiano,Maschio,0.13,53.1,32.4,3.8,97.5,Umido,1,1,24.3,1,5.36
4390,50,Persiano,Maschio,0.15,52.3,24.5,4.5,63.5,Misto,1,0,17.6,1,5.75
4391,52,Siamese,Femmina,0.11,52.9,26.8,4.6,74.3,Misto,0,0,15.9,0,5.52
4392,17,Maine Coon,Femmina,0.1,39.5,24.3,3.3,77.5,Misto,1,1,19.7,1,3.9
4393,2600,Europeo,Femmina,0.12,49.3,20.7,3.0,82.6,Secco,0,0,20.4,1,4.72
4394,16,Europeo,Maschio,0.18,59.0,23.1,5.0,84.6,Misto,0,1,18.3,1,5.02
4395,108,Europeo,Maschio,0.14,52.6,34.3,4.7,103.8,Secco,0,1,18.7,0,7.65
4396,97,Europeo,Maschio,0.12,56.5,27.0,6.2,102.5,Umido,0,1,25.7,1,7.0
4397,10,Persiano,Maschio,0.12,33.1,27.8,4.0,79.6,Misto,1,1,25.8,0,4.58
4398,86,Siamese,Maschio,0.14,55.4,26.5,2.5,98.3,Umido,0,1,21.9,0,6.72
4399,,Bengala,Maschio,0.1,52.6,22.1,4.0,64.6,Secco,0,0,22.6,0,5.42
4400,25,Maine Coon,Femmina,0.13,48.3,32.2,5.2,104.4,Misto,1,1,22.3,1,4.97
4401,46,Europeo,Maschio,0.1,54.7,16.6,0.8,99.0,Secco,0,0,17.0,1,5.22
4402,51,Siamese,Femmina,0.14,48.1,36.5,4.0,93.5,Misto,0,1,20.2,0,5.85
4403,17,Bengala,Maschio,0.11,54.9,30.8,5.0,100.5,Secco,0,0,19.3,1,4.56
4404,75,Siamese,Femmina,0.12,46.3,29.7,4.4,101.9,Secco,0,1,24.2,1,5.83
4405,22,Persiano,Maschio,0.11,57.3,23.9,3.5,108.0,Secco,1,1,19.5,1,4.71
4406,24,Bengala,Femmina,0.13,48.9,24.4,2.2,99.2,Umido,0,1,22.3,1,5.04
4407,31,Siamese,Femmina,0.12,47.6,27.6,4.0,112.2,Misto,0,1,17.4,1,4.84
4408,53,Persiano,Maschio,0.16,40.3,28.6,2.2,52.9,Secco,1,0,21.5,1,4.78
4409,113,Siamese,Maschio,0.15,48.5,25.9,5.0,92.6,Misto,0,1,19.4,1,8.0
4410,113,Siamese,Femmina,0.09,58.8,31.0,4.1,87.3,Secco,0,1,14.2,1,8.1
4411,57,Bengala,Maschio,0.12,45.7,29.1,6.2,95.4,Misto,0,1,21.6,1,6.14
4412,101,Persiano,Maschio,0.13,62.1,28.5,1.1,100.2,Secco,1,0,23.2,1,7.13
4413,75,Europeo,Maschio,0.11,54.5,39.9,3.5,89.6,Secco,0,1,9.8,0,6.75
4414,60,Maine Coon,Femmina,0.14,41.0,27.3,5.1,92.0,Umido,1,1,9.3,1,5.59
4415,105,Bengala,Maschio,0.14,60.8,21.4,5.7,100.7,Misto,0,0,19.2,0,7.02
4416,107,Persiano,Femmina,0.12,54.6,25.3,5.2,60.3,Umido,1,0,20.0,1,6.74
4417,80,Siamese,Femmina,0.14,52.7,32.5,2.6,116.3,Secco,0,0,13.5,0,6.78
4418,38,Persiano,Maschio,0.07,56.1,23.3,3.3,84.5,Umido,1,1,19.4,1,6.2
4419,67,Maine Coon,Femmina,0.15,41.9,23.4,0.6,110.7,Umido,1,1,17.5,0,6.15
4420,93,Maine Coon,Maschio,0.14,46.4,36.6,4.1,71.1,Umido,1,0,7.8,1,7.04
4421,28,Europeo,Maschio,0.1,50.1,27.2,5.7,73.2,Umido,0,0,18.9,1,4.93
4422,20,Europeo,Femmina,0.13,35.1,23.0,4.0,83.4,Misto,0,0,13.1,1,4.28
4423,32,Maine Coon,Femmina,0.08,43.9,12.8,4.9,90.5,Umido,1,1,20.9,0,5.09
4424,80,Bengala,Femmina,0.1,59.8,32.1,4.8,79.4,Secco,0,1,15.5,1,6.62
4425,69,Bengala,Femmina,0.14,51.1,28.5,3.5,70.9,Secco,0,0,19.8,1,6.13
4426,119,Siamese,Femmina,0.12,47.3,37.5,0.5,88.4,Umido,0,0,23.9,1,7.06
4427,86,Europeo,Maschio,0.12,54.9,23.8,6.0,121.0,Umido,0,1,15.9,1,6.84
4428,56,Siamese,Femmina,0.12,47.8,25.9,4.6,122.4,Umido,0,1,17.4,1,5.83
4429,58,Europeo,Maschio,0.12,45.9,29.4,2.1,78.3,Secco,0,1,24.2,0,5.77
4430,83,Maine Coon,Maschio,0.14,78.2,35.4,4.6,67.6,Umido,1,0,20.8,1,6.51
4431,96,Bengala,Femmina,0.11,58.6,31.1,4.3,83.3,Misto,0,1,17.6,1,7.44
4432,87,Bengala,Femmina,0.13,51.7,25.8,6.0,126.2,Umido,0,0,25.4,0,6.78
4433,97,Maine Coon,Femmina,0.1,61.0,36.3,4.7,110.0,Misto,1,1,16.9,0,7.82
4434,56,Siamese,Femmina,0.13,48.6,26.2,4.7,97.1,Umido,0,1,16.9,1,5.78
4435,52,Siamese,Femmina,0.11,46.6,28.5,4.3,79.3,Secco,0,1,13.5,1,5.85
4436,116,Persiano,Maschio,0.12,58.7,34.6,2.8,103.8,Secco,1,0,20.8,0,7.96
4437,9,Europeo,Maschio,0.11,49.5,33.3,5.0,135.3,Umido,0,1,12.8,0,4.66
4438,12,Siamese,Maschio,0.12,52.7,27.4,4.0,85.1,Misto,0,1,24.7,0,4.88
4439,114,Maine Coon,Femmina,0.1,66.4,43.6,2.6,45.8,Secco,1,1,15.2,1,7.91
4440,40,Siamese,Femmina,0.13,57.3,26.6,3.0,65.5,Secco,0,1,20.3,1,5.14
4441,53,Bengala,Maschio,0.13,56.3,29.1,2.3,85.9,Secco,0,1,18.2,1,5.18
4442,78,Europeo,Femmina,0.09,59.5,25.8,5.6,88.1,Umido,0,1,20.6,1,6.6
4443,77,Persiano,Femmina,0.11,61.0,30.5,7.0,121.2,Umido,1,1,20.0,1,7.35
4444,50,Europeo,Femmina,0.12,55.0,29.0,5.7,79.6,Umido,0,1,18.5,0,5.9
4445,86,Bengala,Maschio,0.11,42.5,34.5,4.6,85.7,Misto,0,1,16.2,0,6.8
4446,86,Bengala,Femmina,0.12,57.1,31.5,3.9,74.9,Umido,0,0,19.3,1,6.24
4447,118,Bengala,Maschio,0.15,66.4,28.3,3.6,102.8,Misto,0,1,24.2,1,7.32
4448,102,Bengala,Femmina,0.1,49.6,31.4,2.5,67.8,Umido,0,1,16.5,1,7.3
4449,101,Maine Coon,Femmina,0.07,52.4,26.7,6.9,89.1,Misto,1,0,12.4,0,7.15
4450,77,Persiano,Maschio,0.11,52.3,31.6,2.4,54.3,Misto,1,1,21.3,1,5.99
4451,24,Bengala,Femmina,0.11,48.7,23.4,2.7,74.8,Umido,0,1,19.3,1,4.49
4452,68,Bengala,Femmina,0.11,47.9,21.4,3.7,120.7,Misto,0,1,24.8,0,6.11
4453,43,Siamese,Femmina,0.13,49.7,21.5,3.8,123.1,Secco,0,0,20.7,0,5.44
4454,72,Persiano,Maschio,0.1,55.8,22.7,4.9,103.3,Secco,1,1,24.2,0,6.44
4455,64,Europeo,Femmina,0.1,37.3,25.6,3.0,94.8,Umido,0,1,26.7,1,6.13
4456,74,Persiano,Femmina,0.11,52.9,24.5,1.0,69.4,Secco,1,0,16.6,0,6.69
4457,18,Persiano,Femmina,0.11,44.1,25.8,3.7,91.4,Umido,1,1,17.5,1,4.71
4458,52,Persiano,Femmina,0.16,38.3,25.6,3.8,90.9,Misto,1,1,23.5,1,4.93
4459,115,Bengala,Femmina,0.15,60.4,33.3,3.6,87.5,Secco,0,1,18.4,1,7.9
4460,66,Bengala,Maschio,0.09,53.8,30.2,3.6,103.3,Misto,0,0,16.0,0,6.25
4461,36,Maine Coon,Maschio,0.08,49.8,25.2,3.5,68.1,Umido,1,1,16.7,1,5.29
4462,85,Europeo,Femmina,0.12,57.8,35.5,2.0,135.2,Umido,0,1,14.9,1,7.45
4463,119,Siamese,Femmina,0.16,59.1,26.3,6.2,124.9,Misto,0,0,7.9,1,8.02
4464,101,Persiano,Maschio,0.13,49.9,35.1,6.1,76.0,Umido,1,1,21.2,1,7.32
4465,27,Europeo,Femmina,0.12,52.8,27.1,6.1,94.4,Secco,0,1,14.4,1,4.29
4466,98,Europeo,Femmina,0.11,61.1,27.9,2.2,72.4,Umido,0,1,10.7,0,7.27
4467,91,Maine Coon,Femmina,0.14,46.5,35.2,4.6,101.9,Secco,1,0,22.4,0,7.18
4468,48,Siamese,Femmina,0.12,56.0,30.2,3.4,85.0,Umido,0,1,10.8,1,6.07
4469,72,Persiano,Femmina,0.15,50.2,23.2,3.3,49.0,Secco,1,0,23.6,1,6.24
4470,59,Siamese,Femmina,0.09,55.2,29.8,2.6,66.8,Umido,0,1,21.3,0,6.25
4471,15,Maine Coon,Femmina,0.13,47.6,27.6,7.8,122.1,Umido,1,1,20.2,0,4.6
4472,47,Bengala,Femmina,0.11,48.5,32.4,3.6,82.8,Misto,0,1,12.1,1,5.51
4473,69,Europeo,Maschio,0.13,55.7,31.4,2.6,80.6,Misto,0,1,8.9,1,5.58
4474,26,Persiano,Maschio,0.13,45.3,29.6,4.2,101.8,Secco,1,1,14.4,1,4.67
4475,85,Bengala,Femmina,0.13,61.1,27.0,5.1,109.0,Misto,0,1,5.3,0,6.96
4476,81,Maine Coon,Femmina,0.14,61.8,28.0,3.8,85.8,Misto,1,1,6.3,1,6.57
4477,71,Siamese,Femmina,0.15,48.3,27.3,4.4,45.5,Secco,0,1,22.3,0,5.97
4478,46,Europeo,Femmina,0.16,48.4,19.3,5.5,74.9,Misto,0,1,28.1,1,5.66
4479,29,Persiano,Maschio,0.12,45.3,32.9,2.6,42.3,Secco,1,0,18.6,0,3.89
4480,40,Bengala,Maschio,0.11,51.6,21.4,4.3,60.6,Secco,0,1,18.2,0,5.38
4481,61,Bengala,Maschio,0.1,60.3,29.4,3.0,87.5,Secco,0,0,15.0,1,6.27
4482,35,Europeo,Maschio,0.13,36.8,25.1,2.8,86.5,Secco,0,1,22.5,1,5.0
4483,62,Siamese,Femmina,0.14,41.3,26.9,6.6,118.7,Umido,0,0,10.3,0,5.91
4484,99,Maine Coon,Femmina,0.09,54.3,33.3,3.9,87.1,Umido,1,1,19.0,1,7.49
4485,52,Siamese,Femmina,0.14,51.5,23.7,2.4,67.2,Secco,0,1,27.2,1,5.53
4486,40,Siamese,Maschio,0.12,42.4,29.3,3.8,111.7,Misto,0,1,18.8,0,5.25
4487,24,Siamese,Femmina,0.09,48.7,28.5,2.2,119.4,Secco,0,1,16.6,1,5.31
4488,119,Europeo,Femmina,0.1,51.7,27.1,3.7,105.7,Secco,0,1,25.7,1,7.25
4489,13,Europeo,Maschio,0.1,43.2,30.2,3.0,84.7,Misto,0,1,27.5,0,4.31
4490,31,Maine Coon,Maschio,0.1,57.0,33.4,4.8,83.4,Secco,1,1,25.5,1,5.04
4491,118,Siamese,Maschio,0.13,54.4,41.0,6.9,70.0,Umido,0,1,17.6,1,7.67
4492,109,Europeo,Maschio,0.14,53.4,29.1,3.7,71.6,Secco,0,1,22.2,1,7.17
4493,76,Maine Coon,Maschio,0.15,53.5,29.8,3.0,77.0,Umido,1,1,25.6,1,5.92
4494,35,Maine Coon,Femmina,0.11,56.1,28.0,4.1,61.7,Misto,1,0,15.5,0,5.26
4495,12,Siamese,Femmina,0.13,45.9,28.9,6.2,85.7,Misto,0,1,13.6,1,4.6
4496,72,Persiano,Maschio,0.11,48.3,37.3,4.8,84.0,Misto,1,0,20.1,0,6.15
4497,70,Siamese,Femmina,0.12,56.1,30.9,3.8,113.1,Umido,0,0,12.9,0,6.46
4498,41,Persiano,Femmina,0.09,54.8,29.6,0.9,49.4,Secco,1,1,12.0,1,5.65
4499,30,Maine Coon,Femmina,0.1,56.0,21.0,3.9,91.2,Misto,1,1,15.2,1,4.95
4500,42,Europeo,Femmina,0.14,49.0,37.3,5.2,63.2,Misto,0,0,13.8,1,5.36
4501,6,Bengala,Maschio,0.09,48.9,22.9,5.4,51.7,Misto,0,1,13.1,1,3.86
4502,20,Maine Coon,Femmina,0.13,52.5,12.7,6.0,82.1,Secco,1,0,18.8,0,4.61
4503,42,Europeo,Femmina,0.11,50.5,15.7,3.0,86.4,Secco,0,1,19.4,0,5.83
4504,18,Maine Coon,Femmina,0.08,56.0,27.5,3.4,112.2,Umido,1,1,11.1,0,5.16
4505,109,Siamese,Maschio,0.07,60.5,24.1,3.8,82.2,Umido,0,1,19.9,0,7.3
4506,13,Persiano,Femmina,0.15,59.5,25.9,5.1,79.4,Secco,1,1,18.9,1,4.56
4507,10,Maine Coon,Maschio,0.08,52.4,18.0,3.6,73.2,Secco,1,1,12.9,0,4.14
4508,65,Europeo,Maschio,0.12,38.0,29.8,4.8,79.2,Misto,0,1,18.1,0,5.95
4509,78,Siamese,Maschio,0.13,50.0,31.7,3.4,16.4,Misto,0,1,19.3,1,5.88
4510,6,Bengala,Maschio,0.09,34.3,26.2,2.9,69.4,Umido,0,1,19.8,1,3.89
4511,41,Siamese,Femmina,0.11,44.6,23.6,5.7,107.4,Misto,0,1,22.5,1,4.66
4512,40,Persiano,Maschio,0.13,46.4,31.4,4.5,39.9,Secco,1,1,22.1,1,4.97
4513,71,Siamese,Maschio,0.13,58.2,26.6,5.1,81.9,Secco,0,0,18.2,1,5.95
4514,68,Bengala,Maschio,0.11,48.7,27.5,3.7,81.6,Umido,0,0,13.5,1,6.27
4515,109,Europeo,Maschio,0.12,65.7,27.9,5.2,104.7,Secco,0,0,15.6,1,7.61
4516,28,Maine Coon,Maschio,0.12,43.1,25.1,2.4,87.1,Umido,1,1,19.1,1,4.85
4517,14,Persiano,Femmina,0.1,44.4,35.1,2.6,93.6,Misto,1,1,24.5,1,4.24
4518,39,Bengala,Maschio,0.14,40.2,26.9,5.4,75.9,Umido,0,0,6.5,1,4.81
4519,51,Persiano,Femmina,0.12,60.2,21.2,3.9,52.6,Secco,1,1,18.5,1,5.37
4520,83,Siamese,Femmina,0.08,64.3,24.4,3.6,76.6,Misto,0,1,17.3,0,6.42
4521,9,Persiano,Maschio,0.13,45.0,24.1,2.6,82.3,Secco,1,1,19.4,1,4.49
4522,35,Bengala,Femmina,0.11,38.1,22.8,5.2,113.6,Secco,0,0,11.1,1,4.62
4523,100,Maine Coon,Femmina,0.11,53.5,34.7,6.8,65.0,Misto,1,1,22.6,1,7.06
4524,107,Maine Coon,Femmina,0.12,57.3,23.3,4.9,131.6,Secco,1,1,17.9,0,7.23
4525,80,Persiano,Maschio,0.1,48.6,28.4,3.3,90.1,Secco,1,0,16.7,0,6.44
4526,104,Europeo,Maschio,0.16,71.9,35.3,6.1,77.0,Misto,0,1,20.0,0,7.8
4527,77,Persiano,Maschio,0.09,65.5,25.7,4.5,72.7,Secco,1,0,19.6,1,6.08
4528,8,Siamese,Maschio,0.12,33.6,27.6,3.4,83.6,Umido,0,1,18.1,1,4.39
4529,19,Maine Coon,Maschio,0.13,38.8,25.7,5.9,90.4,Secco,1,0,15.3,1,4.66
4530,65,Maine Coon,Maschio,0.12,54.7,28.1,3.7,87.7,Secco,1,1,16.9,1,6.01
4531,82,Maine Coon,Maschio,0.12,45.7,31.7,1.8,96.4,Misto,1,1,18.1,1,7.02
4532,50,Europeo,Femmina,0.11,51.3,18.2,3.5,73.8,Umido,0,1,27.1,1,5.65
4533,101,Europeo,Femmina,0.1,55.2,36.1,4.8,91.7,Secco,0,1,18.6,0,7.52
4534,39,Bengala,Maschio,0.1,48.6,17.5,2.9,79.1,Misto,0,1,21.3,1,5.6
4535,50,Persiano,Femmina,0.14,57.1,33.2,1.2,115.3,Secco,1,1,22.3,0,6.31
4536,66,Persiano,Maschio,0.11,64.3,30.5,6.2,56.2,Secco,1,1,18.1,1,6.47
4537,88,Siamese,Maschio,0.16,56.6,31.8,8.5,139.9,Secco,0,0,24.8,1,6.85
4538,107,Maine Coon,Maschio,0.13,47.2,38.4,3.3,68.9,Umido,1,1,9.6,1,7.11
4539,21,Europeo,Femmina,0.07,48.1,32.0,3.1,64.5,Misto,0,0,19.6,1,4.15
4540,71,Siamese,Maschio,0.14,48.0,32.6,2.0,78.1,Umido,0,1,23.5,0,6.26
4541,45,Siamese,Maschio,0.12,63.4,25.8,2.8,89.9,Secco,0,0,20.6,1,5.54
4542,22,Europeo,Maschio,0.09,52.1,24.3,1.7,76.1,Umido,0,1,9.1,0,4.62
4543,39,Persiano,Maschio,0.15,51.7,31.2,2.0,95.9,Secco,1,1,19.4,1,5.69
4544,111,Maine Coon,Femmina,0.11,60.6,32.8,4.0,79.0,Umido,1,0,17.8,0,6.94
4545,21,Persiano,Maschio,0.11,46.8,27.6,1.6,70.3,Misto,1,0,18.3,1,4.14
4546,107,Siamese,Femmina,0.13,64.5,30.1,1.8,65.1,Umido,0,1,16.4,0,7.23
4547,65,Maine Coon,Femmina,0.14,47.5,26.2,4.3,113.8,Misto,1,1,22.2,0,6.0
4548,71,Bengala,Maschio,0.12,58.8,21.6,3.1,93.9,Secco,0,0,17.3,0,6.27
4549,71,Siamese,Maschio,0.12,63.2,31.8,4.5,65.9,Misto,0,1,24.4,1,6.19
